,Time,User,Tweet
332,2023-04-04 09:39:43+00:00,Anita58974246,$lrcx  *Top analyst price target for next week..📈📉🚀 https://t.co/4Ns7K4MatQ
333,2023-04-04 08:09:39+00:00,daiking1109,AI関連は結局この３つ！　アマゾン・ドットコム（AMZN）、ラム・リサーチ（LRCX）、アトラシアン（TEAM）｜えべっさん @daiking1109 #note https://t.co/TLwddF8x95
334,2023-04-04 07:50:22+00:00,Jones43979318,$lrcx  *Top analyst price target for next week..📈📉🚀 https://t.co/hvegNmoAmg
335,2023-04-04 05:55:52+00:00,AlgoShort,$lrcx  *Top analyst price target for next week..📈📉🚀 https://t.co/Cx8ogB8Gln
336,2023-04-04 05:52:42+00:00,AshitBi84465311,$lrcx *Top analyst price target for next week..📈📉🚀 https://t.co/Z82YoVIxCU
337,2023-04-04 05:44:26+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $LINA https://t.co/ByzLt9CZay"
338,2023-04-04 05:12:03+00:00,DrTony44,"RT @smartertrader: Watch out $LRCX moved from 480 to 533. So… 552 and 572 are possible.

Join us today and get access to the best trading i…"
339,2023-04-04 05:11:53+00:00,DrTony44,RT @smartertrader: Rippy mode.  Lrcx gonna go nuts.
340,2023-04-04 05:08:16+00:00,RyderJohnston6,$lrcx  Top analyst price target for the week -  https://t.co/cbhSjRAzIg
341,2023-04-04 04:58:08+00:00,cesarali_,RT @smartertrader: Rippy mode.  Lrcx gonna go nuts.
342,2023-04-04 04:56:26+00:00,smartertrader,Rippy mode.  Lrcx gonna go nuts. https://t.co/Ms0LUQZsC1
343,2023-04-04 02:40:12+00:00,MaiiMerenda,"$LRCX Sell Rating based off 11 signals $1,253 net profit 4.02 profit factor 81% win rate on a 15-min chart. #trading #stocks #wallstreet 🚀 Free trial at https://t.co/Wy8vjHRU90 https://t.co/YI3cykxKnA"
344,2023-04-04 02:38:07+00:00,getvolatility,"Cheap put options and hedges: $CVE puts cheaper than 86% of history, $LRCX 86%, $MU 86%, $HAL 86%, $HD 86%, $JNJ 86%, $JPM 86%"
345,2023-04-04 02:37:42+00:00,ShortAlgoTrades,$LRCX Sell Rating based off17 trades on the 15-min chart. #trading #stocks #wallstreet 🚀 Free trial at https://t.co/DVMdCgEFTI https://t.co/MkccnJ2paL
346,2023-04-04 01:09:01+00:00,bigbamboostocks,@smartertrader $lrcx mando trade
347,2023-04-04 00:19:11+00:00,Mama28528128,$lrcx Top analyst price target for next week.~ https://t.co/n1pkuPmYEn
348,2023-04-04 00:00:35+00:00,pas_fou1972,"DeMark indicators for 2023-04-04 : 

$AMAT : range 121.46 - 123.30
$AMD : range 94.70 - 96.68
$LRCX : range 512.27 - 523.86
$MU : range 57.77 - 59.71
$NVDA : range 276.50 - 283.14
$SMH : range 258.04 - 262.26
$TSM : range 91.33 - 93.22

#SemiConductor"
349,2023-04-03 23:51:37+00:00,Dalaws4,"RT @IKFResearch: Stock Predictions Based on Data Mining: Returns up to 87.52% in 3 Months
https://t.co/4h8ey1y2x7

#nvda #avgo #asml #amd #…"
350,2023-04-03 23:25:58+00:00,fast4foward,RT @jmoneystonks: $LRCX weekly https://t.co/ORLfbWbifH
351,2023-04-03 22:51:21+00:00,devid40653480,$lrcx *Top analyst price target for next week..📈📉🚀 https://t.co/omGq3aOoBH
352,2023-04-03 21:39:41+00:00,darrenc777,".@vnkumarvnk 
So after Q1 let's see how your predictions are going for 2023...

$AAPL 165
$NVDA 279
$GOOGL 104
$AMZN 102
$AMD 96
$SPY 410
$QQQ 319
$MSFT 287
$LRCX 521
$HD 297
$ENPH 202
$COST 496
$TSLA 194
$CAT 229
$LMT 486
$MRNA 159
You're not doing  good. Let's re check after Q2 https://t.co/6W4105InXG"
353,2023-04-03 21:32:55+00:00,maybeblue700,"RT @yasutaketin: 打診買い $LRCX
あとは今日は様子見かな。
キャッシュそこそこ多め。
銀行まだ弱めだね。

保有銘柄
$NVDA $MSFT $AVGO $MELI $JPM $BAC $RF $SCHW $LRCX"
354,2023-04-03 20:50:06+00:00,smartertrader,"Watch out $LRCX moved from 480 to 533. So… 552 and 572 are possible.

Join us today and get access to the best trading information in real time 👉 https://t.co/kYwmNI8MIo https://t.co/yucjCiMkRZ"
355,2023-04-03 20:07:36+00:00,TiernanRayTech,"Chips had the best first quarter in twenty years, now what?

Some of the growth seems frothy (hello, generative AI)

https://t.co/A1A9xfO7dK

$NVDA $ADI $KLA $AMD $AMAT $LRCX $SNPS $WOLF $INTC

#investing #stocks #semiconductors #TL20 https://t.co/n9Uy5WbTFi"
356,2023-04-03 20:00:00+00:00,TradeWithAlerts,"Nice print for $LRCX Size: 129608 Price: 521.51 Amount: $67,591,868.08 Time: 1600
See more: https://t.co/og0xk1EMkX
Join https://t.co/JWvlYbejdL to get REAL TIME prints.
Runners 📈: https://t.co/VC1LdPHIzp
Losers 📉: https://t.co/9MWV4THN7o
Gappers 🪜: https://t.co/bHQKF1WBPV"
357,2023-04-03 19:47:38+00:00,Krycopter,Nice come back.. $nvda $lrcx how many times does NVDA need to break out ?
358,2023-04-03 19:45:59+00:00,XTRADERS9,"VIV 52WKHIGH IS 600% HIGHER FROM HERE. UNDERVALUED!!💸📚✈

https://t.co/1wJPCC9wqe

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX 
$NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS https://t.co/1RWu70oPKW"
359,2023-04-03 19:35:37+00:00,Tickeron,$INTC vs. $LRCX: which stock is the best to buy? #Intel https://t.co/byeULbbMu0 https://t.co/lemLKc3h8A
360,2023-04-03 19:29:32+00:00,patnayak16,"Only in our Discord!! No body does it like  us join here 
https://t.co/aotUY44G8M

$AAPL $AMZN $SPCE $MELI $GOOGL $TWTR $FB $NIO $DOCU $RCL $QS $BKNG $RKT $LRCX $NNOX $SPY $IWM $NOW $SE $GS $BAC $BABA https://t.co/NPbXkxye3R"
361,2023-04-03 19:29:07+00:00,patnayak16,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/aotUY44G8M

$AAPL $AMZN $FB $NFLX $BABA $BIDU $APT $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $AMD https://t.co/alZlkyJFQ9"
362,2023-04-03 18:46:03+00:00,jj_buckner,"RT @thedivtracker: Dividends being paid out this week!

$KMB $SLRC $RF $WHF $NVO $OLP $ARE $PHM $HIG $SR $IRM $HPQ $CNQ $LRCX $QSR $CNQ $HR…"
363,2023-04-03 18:32:51+00:00,Trading_4Living,$LRCX at $517 earnings this month just playing the bounce 🚨🚨🚨
364,2023-04-03 18:17:37+00:00,thedivtracker,"Dividends being paid out this week!

$KMB $SLRC $RF $WHF $NVO $OLP $ARE $PHM $HIG $SR $IRM $HPQ $CNQ $LRCX $QSR $CNQ $HRB $NXPI $REG $BR $VICI $BND $BNDX $OMC $VTIP $BLV $STX $SLB $VCIT $BIV $E $FLS $CRWS $ROIC $HCKT $USPH

RT if you're getting paid! https://t.co/p1cOX7JAPH"
365,2023-04-03 18:14:58+00:00,2theTick4818,Bears Suck $aapl $ai $now $shop $nq $gfs $amzn $googl $arkk $nflx $gs $cat $shop $lrcx $amc $amd $qcom $ttd $mrna $cvx $xom $eog $meta $uri $tsla $meli https://t.co/K86BTxJYhL
366,2023-04-03 18:11:26+00:00,FerreiraM90,Just for fun. Imaging the year is 2010 and you invested and held to these companies: $MNST $ULTA $ORLY $MSFT $AMZN $SBUX $AZO $NVDA $UNH $LRCX $NOW $AVGO $MA $V $BTC 🤑🤑🚀🚀
367,2023-04-03 18:10:02+00:00,TradesbySC,$lrcx let’s see a push back to $522 the. 525 after that. Crazy look on the weekly https://t.co/9oVGN06E01
368,2023-04-03 17:58:15+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $LINA https://t.co/4a2p5YAnXH"
369,2023-04-03 17:49:25+00:00,PetterTrade,$LRCX Awaiting Short Signal based off17 signals on the 15-min chart. Free trial at https://t.co/zfbFwkuBmu https://t.co/Un7Lc3Dlxr
370,2023-04-03 17:42:15+00:00,FlashAlert_me,"$LRCX [15s. delayed] filed form 144 on April 03, 13:40:50 https://t.co/MfPJRJstvG"
371,2023-04-03 17:24:21+00:00,XTRADERS9,"Unbelievable! $SPY Earnings surged 214%, turning a meager investment into $73 in record time! Our users can't stop winning! https://t.co/1wJPCC9wqe

 $QQQ $SPY $SOXX $NVDA $AMD $MU $LRCX $QCOM $AVGO $AMZN $GOOGL $AAPL https://t.co/g4xIMn09Bn"
372,2023-04-03 17:08:56+00:00,bigbamboostocks,starting to accumulate $lrcx
373,2023-04-03 17:04:39+00:00,AlgoShort,$lrcx *Top analyst price target for next week..📈📉🚀 https://t.co/hvK2u8zwp7
374,2023-04-03 17:03:03+00:00,honkitchang,Several tasty looking MA U&amp;R setting up for tomorrow's action with the pullbacks for semiconductor stocks today. $ACLS $LRCX $AMD
375,2023-04-03 16:34:25+00:00,LeviTrade2,$LRCX Put-Call ratio by Open Interest =&gt; 1.38 @ 2023-04-06. #trading #stocks #options 🚀 Free trial at https://t.co/vIhC7Fv4ak https://t.co/G3cmSFRKTJ
376,2023-04-03 16:31:38+00:00,MaiteMerenda,"$LRCX Awaiting Short Signal based off 19 trades, 15-min chart. #trading #stocks #options 🚀 Free trial at https://t.co/mU1KAAOl8l https://t.co/Rs2TMxwu5z"
377,2023-04-03 16:24:29+00:00,DBaixauli,sell en LAM RESEARCH: Gráfico #LRCX en @TradingView https://t.co/dTEhuS1Sz3
378,2023-04-03 16:06:44+00:00,SO304MB,"@timseymour $smh $nvda $amd $mrvl $lrcx $amat all will get hit, yet people are still chasing them 🤦‍♂️"
379,2023-04-03 15:50:38+00:00,checkmatesignal,"$ADHC #HugeNews 
ISSUES CORPORATE UPDATE
@ADHCMANAGEMENT @jctb1 https://t.co/qcd0Ke3R2o 

$AAPL $AMZN $FB $NFLX $BABA $BIDU $BA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $AMD"
380,2023-04-03 15:00:45+00:00,yasutaketin,"打診買い $LRCX
あとは今日は様子見かな。
キャッシュそこそこ多め。
銀行まだ弱めだね。

保有銘柄
$NVDA $MSFT $AVGO $MELI $JPM $BAC $RF $SCHW $LRCX"
381,2023-04-03 14:59:03+00:00,satyaji48811559,"$lrcx Top analyst price target for next week,,,,&gt;~
 https://t.co/WeDJI9rs48"
382,2023-04-03 14:50:16+00:00,ponchat_invest,"シバイヌさんが提唱しているナスTOP10トレードを実践してます。

4月の投資銘柄は下記の5つ
$NVDA $FTNT $ANSS $LRCX $CDNS"
383,2023-04-03 14:30:03+00:00,ChartMill,$LRCX: Both the short term and long term trends are positive. This is a very positive sign. https://t.co/F63aHSK4DR https://t.co/QrAT7kWDTM
384,2023-04-03 14:10:38+00:00,2theTick4818,"Pairs trade as of now short $tsla and long $rut, lets see if im right but so fair working out good $aapl $ai $now $shop $nq $gfs $amzn $googl $arkk $nflx $gs $cat $shop $lrcx $amc $amd $qcom $ttd $mrna $cvx $xom $eog $oih $lrcx https://t.co/VKxdukuM0H"
385,2023-04-03 14:02:52+00:00,maly7ad,"RT @EliteOptions2: $TSLA - Above 207 - Trade Idea 💡 - Apr 7 215C

Closed at 207.46

TSLA can test 216 this week if it can break above 207…"
386,2023-04-03 14:00:34+00:00,IBD_KKoenig,"Semiconductor stocks are back in vogue, and these 5 are setting up buy points. $STM, $ON, $LRCX, $TSM, $MCHP
https://t.co/LGmLWYnhIP"
387,2023-04-03 13:37:32+00:00,arpita37898816,"Futures are weak this morning of the news that Russian soldiers are continuing to advance in Ukraine. 
https://t.co/xf8ocICCJj

$AAPL $AMZN $FB $NFLX $BABA $BIDU $TSLA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $AMD https://t.co/TPIujFvbBj"
388,2023-04-03 13:09:14+00:00,hungtran9999g,"RT @huguette301: LRCX  🚀🚀🚀
you can start you count from 55 ....
beautiful inverted H&amp;S ..... https://t.co/ACKjH73EIX"
389,2023-04-03 13:03:40+00:00,bolsatero,$LRCX presiona zona y puede dar señal de compra. https://t.co/QM1KgaxXkQ
390,2023-04-03 12:32:39+00:00,n_hatami,"#semiconductors have been on fire so far in 2023! 

$NVDA $AMD $LSCC $MPWR $SWKS $ON $IPGP $MU $SLAB $TSM $AMAT $LRCX $ENTG $TER $ASML https://t.co/mJWA8TYu7e"
391,2023-04-03 12:06:10+00:00,KellyMi20165561,$lrcx  *Top analyst price target for next week 📈📉🚀   https://t.co/00JKUQDc9w
392,2023-04-03 11:51:41+00:00,William26831716,"RT @FibonacciSQNC: Don't know too much about this one, but I guess all Semi stocks are NOT created equal. $SMTC oooof

$SMH $NVDA $INTC $AM…"
393,2023-04-03 11:33:23+00:00,Jones43979318,$lrcx  *Top analyst price target for next week..📈📉🚀 https://t.co/TcuUixtPGm
394,2023-04-03 11:00:12+00:00,AlertsEdge,"2023-04-03 07:00:12
Ticker Price Sector    EPS-Rating
$IBP 114.03   BUSINS SVC  A
$FIX 145.96   BUILDING  A
$LRCX 530.12   CHIPS  A
$ASML 680.71   CHIPS  C
$CROX 126.44   APPAREL  A
$CDAY 73.22   SOFTWARE  A
$KLAC 399.17   CHIPS  A"
395,2023-04-03 10:38:42+00:00,Shirley56971602,$lrcx *Top analyst price target for next week..📈📉🚀 https://t.co/xodjT4uPcM
396,2023-04-03 09:57:16+00:00,Deirdre27476705,$lrcx *Top analyst price target for next week..📈📉🚀 https://t.co/i3bpTjOopA
397,2023-04-03 09:40:29+00:00,MURALIE622,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/NINXxMSIEd
$AAPL $AMZN $FB $NFLX $BTC $BIDU $BABA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $sxp https://t.co/NW5CuwlTbe"
398,2023-04-03 09:29:39+00:00,Slayer10Stock,"$LRCX Awaiting Short Signal based off 11 signals $1,253 net profit 4.02 profit factor 81% win rate on a 15-min chart. Free trial at https://t.co/yI1SPnacSZ https://t.co/X6mBvDJzng"
399,2023-04-03 07:12:40+00:00,Ollytee10,"RT @EliteOptions2: $NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes thro…"
400,2023-04-03 07:12:36+00:00,Ollytee10,"RT @EliteOptions2: $TSLA - Above 207 - Trade Idea 💡 - Apr 7 215C

Closed at 207.46

TSLA can test 216 this week if it can break above 207…"
401,2023-04-03 06:47:59+00:00,huguette301,"LRCX  🚀🚀🚀
you can start you count from 55 ....
beautiful inverted H&amp;S ..... https://t.co/ACKjH73EIX"
402,2023-04-03 06:08:45+00:00,jackyhu92786419,RT @jmoneystonks: $LRCX weekly https://t.co/ORLfbWbifH
403,2023-04-03 05:50:20+00:00,equitydd,"Semiconductor Equipment sector top performing stocks in last six months: 
$INTT $ACLS $AEHR $PDFS $ASML $AMKR $AMAT $COHU $LRCX $TER $ONTO $KLIC https://t.co/WaG1tuhBvQ"
404,2023-04-03 05:20:37+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWOJr0

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $LINA https://t.co/OQiARNBZsN"
405,2023-04-03 05:03:55+00:00,nastyrr,RT @smartertrader: Watch Lrcx.  The undisputed leader of chippy mode.
406,2023-04-03 04:34:20+00:00,bingaero,"RT @smartertrader: LRCX..  KLAC  AMAT ASML  stupid  cheap  pe's  if  we in a  melt up  the move will be  breathtaking...

last week  lrcx…"
407,2023-04-03 04:00:50+00:00,kara2simmons,"RT @EliteOptions2: $NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes thro…"
408,2023-04-03 03:57:21+00:00,mukund,@dpbal Fixed. I got the wrong ticket. It was $LRCX not $LAM
409,2023-04-03 03:56:13+00:00,coding_s9,"@GreekTrader777 #LRCX, #NVDA, #TSLA👀 https://t.co/Hgtl5Fcgyv"
410,2023-04-03 03:35:34+00:00,jairo85cd1,18/n Tiker para estar atentos $URI $ODFL $PAWN $BKNG $ONON $AMD $AMAT $ADI $AXON $MCHP $LRCX $CDNS $MBLY $ANET $FTNT $KLAC $CCU $FMX https://t.co/wAqp3MhufG
411,2023-04-03 03:31:09+00:00,sing08324519,RT @jmoneystonks: $LRCX weekly https://t.co/ORLfbWbifH
412,2023-04-03 03:16:59+00:00,DavidPe05712916,$lrcx  *Top analyst price target for next week 📈📉🚀   https://t.co/RrRNUzz4z8
413,2023-04-03 02:56:36+00:00,nuggerton,Placed conditional to enter $LRCX for tomorrow. Beauty of a setup.
414,2023-04-03 02:17:32+00:00,TradingSin21,$LRCX Trading Ideas | Awaiting Short signal. 66.67% Profitability based on 3 trades. Profit factor is 176. Learn more at https://t.co/uNaBDyBhvH. #LRCXSTOCK #trading https://t.co/ERRO8svZip
415,2023-04-03 02:09:56+00:00,pvenkiraju,"RT @EliteOptions2: $NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes thro…"
416,2023-04-03 01:59:11+00:00,everybodylies36,"3u - $AFRM $HD $LLY $LRCX $MCHP $MSTR $OKTA $RIOT $SMH $SONY $TPR $TXN $U $UPST $WDC $ZM

2d-2u rev - $ADSK $AMAT $AMD $ANET $AVGO $BBY $BITO $COIN $CRWD $DKS $ETSY $GOOG $GRPN $JMIA $MARA $MRNA $NKE $ON $PDD $PFE $PLUG $RH $SONO $UBER"
417,2023-04-03 01:05:28+00:00,cf_trading,$LRCX ABOVE 533.00  🧐GOOD
418,2023-04-03 01:00:36+00:00,i_Know_First,"Stock Predictions Based on Data Mining: Returns up to 87.52% in 3 Months
https://t.co/NlJZlNHhyd

#nvda #avgo #asml #amd #lscc #ter #cdns #mpwr #lrcx #entg #computerstocks #stocks #stockmarket #stocktrading #investing #algorithmicforecast #stockpicker #techstocks https://t.co/60zjK8RCl8"
419,2023-04-03 01:00:36+00:00,iknowfirst,"Stock Predictions Based on Data Mining: Returns up to 87.52% in 3 Months
https://t.co/RBkkKQMluJ

#nvda #avgo #asml #amd #lscc #ter #cdns #mpwr #lrcx #entg #computerstocks #stocks #stockmarket #stocktrading #investing #algorithmicforecast #stockpicker #techstocks https://t.co/mQQulQBard"
420,2023-04-03 01:00:35+00:00,Gold_prediction,"Stock Predictions Based on Data Mining: Returns up to 87.52% in 3 Months
https://t.co/xxFJkV9Iud

#nvda #avgo #asml #amd #lscc #ter #cdns #mpwr #lrcx #entg #computerstocks #stocks #stockmarket #stocktrading #investing #algorithmicforecast #stockpicker #techstocks https://t.co/cvLlUeUHPq"
421,2023-04-03 01:00:35+00:00,IKFResearch,"Stock Predictions Based on Data Mining: Returns up to 87.52% in 3 Months
https://t.co/4h8ey1y2x7

#nvda #avgo #asml #amd #lscc #ter #cdns #mpwr #lrcx #entg #computerstocks #stocks #stockmarket #stocktrading #investing #algorithmicforecast #stockpicker #techstocks https://t.co/TXzzzWRLXh"
422,2023-04-03 01:00:35+00:00,IKFAdvisors,"Stock Predictions Based on Data Mining: Returns up to 87.52% in 3 Months
https://t.co/GaFUCiwU5l

#nvda #avgo #asml #amd #lscc #ter #cdns #mpwr #lrcx #entg #computerstocks #stocks #stockmarket #stocktrading #investing #algorithmicforecast #stockpicker #techstocks https://t.co/Z1I5PecHns"
423,2023-04-03 00:52:42+00:00,optionpro99,"RT @EliteOptions2: $NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes thro…"
424,2023-04-03 00:52:21+00:00,optionpro99,"RT @EliteOptions2: $TSLA - Above 207 - Trade Idea 💡 - Apr 7 215C

Closed at 207.46

TSLA can test 216 this week if it can break above 207…"
425,2023-04-03 00:50:43+00:00,smartertrader,Watch Lrcx.  The undisputed leader of chippy mode.
426,2023-04-03 00:36:26+00:00,patnayak16,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/aotUY44G8M

$AAPL $AMZN $FB $NFLX $BIOL $BIDU $BABA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $AMD https://t.co/qNAoetfv97"
427,2023-04-03 00:35:13+00:00,shamonepa,"RT @smartertrader: LRCX..  KLAC  AMAT ASML  stupid  cheap  pe's  if  we in a  melt up  the move will be  breathtaking...

last week  lrcx…"
428,2023-04-03 00:14:35+00:00,jeffamazonn,"RT @smartertrader: LRCX..  KLAC  AMAT ASML  stupid  cheap  pe's  if  we in a  melt up  the move will be  breathtaking...

last week  lrcx…"
429,2023-04-03 00:11:48+00:00,therdparker,"RT @EliteOptions2: $NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes thro…"
430,2023-04-03 00:11:37+00:00,therdparker,"RT @EliteOptions2: $TSLA - Above 207 - Trade Idea 💡 - Apr 7 215C

Closed at 207.46

TSLA can test 216 this week if it can break above 207…"
431,2023-04-03 00:04:58+00:00,ChevalierKirk,"RT @EliteOptions2: $TSLA - Above 207 - Trade Idea 💡 - Apr 7 215C

Closed at 207.46

TSLA can test 216 this week if it can break above 207…"
432,2023-04-03 00:02:14+00:00,RatreePoolsapp1,"RT @EliteOptions2: $NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes thro…"
433,2023-04-03 00:01:31+00:00,ChevalierKirk,"RT @EliteOptions2: $NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes thro…"
434,2023-04-03 00:01:27+00:00,RatreePoolsapp1,"RT @EliteOptions2: $TSLA - Above 207 - Trade Idea 💡 - Apr 7 215C

Closed at 207.46

TSLA can test 216 this week if it can break above 207…"
435,2023-04-03 00:01:01+00:00,EliteOptions2,"$TSLA - Above 207 - Trade Idea 💡 - Apr 7 215C

Closed at 207.46

TSLA can test 216 this week if it can break above 207

Calls can work above 207 this week
-
$AAPL $ARKK $AMD $AMZN $BA $META $LCID $MSFT $NFLX $NIO $ES_F $NVDA $QQQ $MDB $SPX $SPY $TGT $JPM $GS #BTC $IWM $ZM $LRCX https://t.co/qOFjqBAgYj"
436,2023-04-03 00:00:35+00:00,pas_fou1972,"DeMark indicators for 2023-04-03 : 

$AMAT : range 121.91 - 124.43
$AMD : range 96.64 - 99.73
$LRCX : range 527.75 - 535.45
$MU : range 59.24 - 61.00
$NVDA : range 274.41 - 281.70
$SMH : range 261.03 - 265.74
$TSM : range 92.07 - 94.20

#SemiConductor"
437,2023-04-03 00:00:10+00:00,EliteOptions2,"$NVDA - Above 277 - Trade Idea 💡 - Apr 7 285C

Closed at 277.77

NVDA above 277 can run to 289 next

If NVDA closes through 289 it can test 300 by Friday

Calls can work above 277
-
$AAPL $AMD $AMZN $BA $META $MSFT $JPM $ES_F $NVDA $QQQ $MDB $SPX $SPY $TGT $TSLA $LRCX $SMH $MU https://t.co/mkiGvzki0E"
438,2023-04-02 23:50:01+00:00,smartertrader,"LRCX..  KLAC  AMAT ASML  stupid  cheap  pe's  if  we in a  melt up  the move will be  breathtaking...

last week  lrcx  had a  rip of  ages..."
439,2023-04-02 23:39:36+00:00,2theTick4818,"Don’t think the bottom falls out yet, but I think $nq goes sideways to down here and $rut makes a move with $cl popping, I’ll update before open tomorrow $aapl $ai $now $shop $nq $gfs $amzn $googl $arkk $nflx $gs $cat $shop $lrcx $amc $amd $qcom $ttd $mrna $cvx $xom $eog $oih"
440,2023-04-02 23:03:19+00:00,MrMrsSquirrel,RT @jmoneystonks: $LRCX weekly https://t.co/ORLfbWbifH
441,2023-04-02 22:36:24+00:00,everybodylies36,2d-2u rev - $ABT $ADSK $AMGN $AMZN $APPS $BA $BABA $BETZ $BIIB $BILI $CCL $CIBR $CMCSA $CORN $COST $CVX $DASH $DBC $DBX $DDOG $DIS $DLTR $EBAY $ELV $FCX $FUTU $GD $GDX $GDXJ $GILD $GOLD $HD $HON $IBM $ICLN $IDRV $JD $JNJ $K $KHC $KMI $KWEB $LI $LLY $LOW $LRCX $LUV
442,2023-04-02 22:26:09+00:00,optionsful,$LRCX approaching the 532 breakout level again. Best to consolidate here between 517 and 532 for a bit before trying to breakout towards 548 $SPY $SPX $QQQ $GOOGL $AMZN $AAPL $TSLA $NVDA $AMD $META $SHOP $MSFT $NFLX $FUBO $GME $AMC https://t.co/JGPei5dokt
443,2023-04-02 21:07:00+00:00,verdecapt,Names I'm watching this week for a price breakout $MARA $MASI $ENSG $ECPG $MTSI $PLYA $LRCX $TPR
444,2023-04-02 20:30:02+00:00,BloombergManiac,"RT @Quartr_App: Are you familiar with $LRCX? Founded in 1980, Lam Research's mission is to ""drive semiconductor breakthroughs that define t…"
445,2023-04-02 20:18:39+00:00,Billybibbles,RT @jmoneystonks: $LRCX weekly https://t.co/ORLfbWbifH
446,2023-04-02 20:14:03+00:00,jmoneystonks,$LRCX weekly https://t.co/ORLfbWbifH
447,2023-04-02 18:59:37+00:00,Tickeron,How to make the right investment? Compare $INTC vs. $LRCX. #Intel https://t.co/VzO5bsg1sN https://t.co/y0qJ5q32gV
448,2023-04-02 18:58:38+00:00,David92550134,$lrcx  *Top analyst price target for next week..📈📉🚀   https://t.co/8OUmty07Lr
449,2023-04-02 18:18:11+00:00,KellyMi20165561,$lrcx  *Top analyst price target for next week..📈📉🚀   https://t.co/00JKUQDc9w
450,2023-04-02 18:04:52+00:00,My_online_card,@mhmdahm72117548 #lrcx https://t.co/Kli8FyCydJ
451,2023-04-02 17:55:36+00:00,briggs_anaya,$lrcx Top analyst price target for next week-- https://t.co/vh2LWeRjCl
452,2023-04-02 17:29:29+00:00,Hunter27067406,$lrcx  *Top analyst price target for next week..📈📉🚀   https://t.co/LYQ5SfAn1i
453,2023-04-02 17:05:56+00:00,epsm_alert,"$LRCX has been added to the Best Stocks list with an EM of 21.0, market capitalization 56713.0 and a perfect timing 3.4. You can find it here https://t.co/mdVhLA6D04 https://t.co/oxoREgR83f"
454,2023-04-02 15:58:31+00:00,PetterTrade,$LRCX Awaiting Short Signal based off 19 signals on the 15-min chart. Free trial at https://t.co/zfbFwkuBmu https://t.co/wvHBiUw5Z1
455,2023-04-02 14:46:15+00:00,mhmdahm72117548,@My_online_card Lrcx
456,2023-04-02 14:31:44+00:00,Jhonwic65,"1000% almost half a mile here. You in our discord? We've been on fire!! 

https://t.co/b8PtWWObBs

$AAPL $AMZN $FB $NFLX $BABA $BIDU $MA $TWTR $PINS $TLRY $HEXO $ACB $FDX $DKNG $DDD $LRCX $NVDA $LINA https://t.co/MfoxSSp88T"
457,2023-04-02 14:25:14+00:00,rizwansheikh83,$LRCX buy point 548.95 https://t.co/8cHCMT8i5g
458,2023-04-02 13:44:03+00:00,Slayer10Stock,$LRCX Put-Call ratio by Open Interest =&gt; 1.38 @ 2023-04-06. Learn more at https://t.co/e5urvrrXRT #LRCXSTOCK #puts https://t.co/ydADGkPV1d
